Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Day of Week,Order to Ship Duration,Total Revenue,Average Profit per Unit,Profit Margin,Discounted Sales,High Value Customer,Category,Sub-Category,Product Name,printer_related,Customer Name,Segment,Country
CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,OFF-EN-10000056,186.69,3,0.0,87.7443,2015,6,19,4,4,560.0699999999999,29.248099999999997,0.47,186.69,True,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,False,Logan Haushalter,Consumer,United States
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,FUR-FU-10000221,25.4,5,0.0,8.636,2016,7,4,0,2,127.0,1.7271999999999998,0.33999999999999997,25.4,True,Furniture,Furnishings,"Master Caster Door Stop, Brown",False,Anna Andreadi,Consumer,United States
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,OFF-EN-10003567,43.96,2,0.0,20.6612,2016,7,4,0,2,87.92,10.3306,0.47000000000000003,43.96,True,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",False,Anna Andreadi,Consumer,United States
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,FUR-BO-10001811,1279.165,5,0.15,225.735,2016,7,4,0,2,6395.825,45.147000000000006,0.17647058823529413,1087.29025,True,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",False,Anna Andreadi,Consumer,United States
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,OFF-ST-10002486,27.92,4,0.0,0.5584,2016,7,4,0,2,111.68,0.1396,0.02,27.92,True,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,False,Anna Andreadi,Consumer,United States
US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,FUR-CH-10002372,129.568,2,0.2,-12.9568,2015,9,3,3,5,259.136,-6.4784,-0.09999999999999999,103.65440000000001,False,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,False,Ann Steele,Home Office,United States
US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,OFF-BI-10003274,6.368,2,0.2,2.1492,2015,9,3,3,5,12.736,1.0746,0.33749999999999997,5.0944,False,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",False,Ann Steele,Home Office,United States
CA-2017-115175,2017-08-07,2017-08-12,Standard Class,MC-17575,OFF-PA-10001878,244.55,5,0.0,114.9385,2017,8,7,0,5,1222.75,22.9877,0.47,244.55,True,Office Supplies,Paper,Xerox 1891,False,Matt Collins,Consumer,United States
CA-2017-105851,2017-03-13,2017-03-20,Standard Class,SE-20110,OFF-SU-10002881,1332.496,2,0.2,-299.8116,2017,3,13,0,7,2664.992,-149.9058,-0.22499999999999998,1065.9968000000001,True,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,False,Sanjit Engle,Consumer,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,FUR-FU-10001979,32.776,1,0.2,3.2776,2017,9,28,3,3,32.776,3.2776,0.09999999999999999,26.220800000000004,True,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,False,Darrin Sayre,Home Office,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-ST-10001522,147.184,2,0.2,-29.4368,2017,9,28,3,3,294.368,-14.7184,-0.2,117.7472,True,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",False,Darrin Sayre,Home Office,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,TEC-AC-10003657,54.384,2,0.2,1.3596,2017,9,28,3,3,108.768,0.6798,0.024999999999999998,43.507200000000005,True,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,False,Darrin Sayre,Home Office,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-BI-10001718,76.776,4,0.7,-58.8616,2017,9,28,3,3,307.104,-14.7154,-0.7666666666666667,23.0328,True,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,False,Darrin Sayre,Home Office,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-PA-10003022,14.352,3,0.2,5.2026,2017,9,28,3,3,43.056,1.7342000000000002,0.3625,11.4816,True,Office Supplies,Paper,Xerox 1992,False,Darrin Sayre,Home Office,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-PA-10003022,14.352,3,0.2,5.2026,2017,9,28,3,3,43.056,1.7342000000000002,0.3625,11.4816,True,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,False,Darrin Sayre,Home Office,United States
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-AP-10000891,209.792,2,0.2,26.224,2017,9,28,3,3,419.584,13.112,0.125,167.83360000000002,True,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,False,Darrin Sayre,Home Office,United States
CA-2015-163895,2015-08-07,2015-08-11,Standard Class,NS-18640,OFF-BI-10004970,3.304,1,0.2,1.1151,2015,8,7,4,4,3.304,1.1151,0.3375,2.6432,True,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",False,Noel Staavos,Corporate,United States
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,OFF-AR-10003759,16.38,9,0.0,7.371,2017,11,24,4,7,147.42,0.8190000000000001,0.45000000000000007,16.38,True,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",False,Kelly Andreada,Consumer,United States
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,OFF-EN-10003001,167.96,2,0.0,78.9412,2017,11,24,4,7,335.92,39.4706,0.47,167.96,True,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,False,Kelly Andreada,Consumer,United States
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,FUR-BO-10000780,321.568,2,0.2,-16.0784,2017,11,24,4,7,643.136,-8.0392,-0.049999999999999996,257.2544,True,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,False,Kelly Andreada,Consumer,United States
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,OFF-PA-10001972,12.96,2,0.0,6.2208,2017,11,24,4,7,25.92,3.1104,0.4799999999999999,12.96,True,Office Supplies,Paper,Xerox 214,False,Kelly Andreada,Consumer,United States
CA-2017-156895,2017-05-08,2017-05-12,Standard Class,DJ-13510,FUR-CH-10003535,128.058,3,0.3,-23.7822,2017,5,8,0,4,384.174,-7.9274,-0.18571428571428572,89.64059999999999,True,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",False,Don Jones,Corporate,United States
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,FUR-CH-10003774,63.686,1,0.3,-15.4666,2017,9,29,4,0,63.686,-15.4666,-0.24285714285714285,44.5802,True,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",False,Maureen Gastineau,Home Office,United States
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,TEC-AC-10004571,239.976,3,0.2,65.9934,2017,9,29,4,0,719.928,21.997799999999998,0.27499999999999997,191.98080000000002,True,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,False,Maureen Gastineau,Home Office,United States
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,FUR-TA-10004442,344.22,2,0.4,-189.321,2017,9,29,4,0,688.44,-94.6605,-0.5499999999999999,206.532,True,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,False,Maureen Gastineau,Home Office,United States
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,OFF-PA-10002787,15.552,3,0.2,5.4432,2017,9,29,4,0,46.656,1.8144,0.35000000000000003,12.441600000000001,True,Office Supplies,Paper,Xerox 227,False,Maureen Gastineau,Home Office,United States
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,FUR-FU-10004586,21.248,4,0.2,7.4368,2017,9,29,4,0,84.992,1.8592,0.35,16.9984,True,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,False,Maureen Gastineau,Home Office,United States
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,OFF-PA-10002606,8.448,2,0.2,2.64,2017,9,29,4,0,16.896,1.32,0.3125,6.758400000000001,True,Office Supplies,Paper,Xerox 1928,False,Maureen Gastineau,Home Office,United States
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,OFF-ST-10000129,333.09,3,0.0,23.3163,2017,10,22,6,0,999.27,7.772099999999999,0.07,333.09,True,Office Supplies,Storage,Fellowes Recycled Storage Drawers,False,Brian DeCherney,Consumer,United States
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,FUR-TA-10003748,248.98,2,0.0,54.7756,2017,10,22,6,0,497.96,27.3878,0.22,248.98,True,Furniture,Tables,Bevis 36 x 72 Conference Tables,False,Brian DeCherney,Consumer,United States
CA-2014-147235,2014-03-24,2014-03-28,Standard Class,CD-11920,OFF-PA-10004948,24.9,5,0.0,11.703,2014,3,24,0,4,124.5,2.3406,0.47000000000000003,24.9,True,Office Supplies,Paper,Xerox 190,False,Carlos Daly,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-FA-10001561,15.26,7,0.0,5.0358,2016,11,3,3,5,106.82,0.7194,0.33,15.26,True,Office Supplies,Fasteners,Stockwell Push Pins,False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-AP-10002998,43.32,2,0.0,14.2956,2016,11,3,3,5,86.64,7.1478,0.33,43.32,True,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-BI-10003981,43.584,12,0.2,15.7992,2016,11,3,3,5,523.008,1.3166,0.3625,34.867200000000004,True,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10001725,116.28,3,0.0,56.9772,2016,11,3,3,5,348.84000000000003,18.9924,0.49000000000000005,116.28,True,Office Supplies,Paper,Xerox 1892,False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-BI-10002071,9.296,2,0.2,3.0212,2016,11,3,3,5,18.592,1.5106,0.325,7.4368,True,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10000477,19.44,3,0.0,9.3312,2016,11,3,3,5,58.32000000000001,3.1104000000000003,0.48000000000000004,19.44,True,Office Supplies,Paper,Xerox 1952,False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10000477,19.44,3,0.0,9.3312,2016,11,3,3,5,58.32000000000001,3.1104000000000003,0.48000000000000004,19.44,True,Office Supplies,Paper,Xerox 22,False,Xylona Preis,Consumer,United States
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,OFF-PA-10004359,314.55,3,0.0,150.984,2016,11,3,3,5,943.6500000000001,50.328,0.48000000000000004,314.55,True,Office Supplies,Paper,Multicolor Computer Printout Paper,False,Xylona Preis,Consumer,United States
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,OFF-BI-10000962,16.27,5,0.8,-25.2185,2015,9,5,5,6,81.35,-5.043699999999999,-1.55,3.253999999999999,True,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",False,Cathy Armstrong,Home Office,United States
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,OFF-SU-10003567,69.12,9,0.2,-14.688,2015,9,5,5,6,622.08,-1.6320000000000001,-0.2125,55.29600000000001,True,Office Supplies,Supplies,Stiletto Hand Letter Openers,False,Cathy Armstrong,Home Office,United States
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,OFF-BI-10003708,4.47,3,0.8,-7.8225,2015,9,5,5,6,13.41,-2.6075,-1.75,0.8939999999999998,True,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",False,Cathy Armstrong,Home Office,United States
CA-2017-105921,2017-08-14,2017-08-21,Standard Class,JM-15250,FUR-TA-10001095,418.296,3,0.2,5.2287,2017,8,14,0,7,1254.888,1.7429,0.0125,334.6368,True,Furniture,Tables,Chromcraft Round Conference Tables,False,Janet Martin,Consumer,United States
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,TEC-CO-10001571,659.988,2,0.4,109.998,2014,12,1,0,2,1319.976,54.999,0.16666666666666666,395.99280000000005,True,Technology,Copiers,Sharp 1540cs Digital Laser Copier,False,Joe Kamberova,Consumer,United States
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,FUR-FU-10000221,8.128,2,0.2,1.4224,2014,12,1,0,2,16.256,0.7112,0.17500000000000002,6.502400000000001,True,Furniture,Furnishings,"Master Caster Door Stop, Brown",False,Joe Kamberova,Consumer,United States
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,OFF-PA-10001972,36.288,7,0.2,12.7008,2014,12,1,0,2,254.01599999999996,1.8143999999999998,0.35000000000000003,29.0304,True,Office Supplies,Paper,Xerox 214,False,Joe Kamberova,Consumer,United States
CA-2014-150798,2014-12-01,2014-12-03,Second Class,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.984,2014,12,1,0,2,5458.32,-8.664,-0.05714285714285714,636.804,True,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,False,Joe Kamberova,Consumer,United States
CA-2017-155075,2017-12-02,2017-12-09,Standard Class,GW-14605,OFF-BI-10003650,631.176,4,0.7,-462.8624,2017,12,2,5,7,2524.704,-115.7156,-0.7333333333333333,189.35280000000003,True,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,False,Giulietta Weimer,Consumer,United States
CA-2014-103401,2014-11-21,2014-11-26,Standard Class,GR-14560,OFF-PA-10003309,12.96,2,0.0,6.2208,2014,11,21,4,5,25.92,3.1104,0.4799999999999999,12.96,True,Office Supplies,Paper,Xerox 211,False,Georgia Rosenberg,Corporate,United States
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,OFF-PA-10002787,12.96,2,0.0,6.2208,2016,4,10,6,6,25.92,3.1104,0.4799999999999999,12.96,True,Office Supplies,Paper,Xerox 227,False,Filia McAdams,Corporate,United States
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,OFF-BI-10000174,23.2,5,0.2,8.12,2016,4,10,6,6,116.0,1.6239999999999999,0.35,18.56,True,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",False,Filia McAdams,Corporate,United States
CA-2014-116757,2014-06-30,2014-07-04,Standard Class,MS-17980,OFF-PA-10002005,25.92,5,0.2,9.072,2014,6,30,0,4,129.60000000000002,1.8143999999999998,0.3499999999999999,20.736000000000004,False,Office Supplies,Paper,Xerox 225,False,Michael Stewart,Corporate,United States
CA-2014-116757,2014-06-30,2014-07-04,Standard Class,MS-17980,OFF-FA-10002815,21.312,6,0.2,7.1928,2014,6,30,0,4,127.87200000000001,1.1988,0.33749999999999997,17.0496,False,Office Supplies,Fasteners,Staples,False,Michael Stewart,Corporate,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-PH-10000213,173.656,7,0.2,17.3656,2014,12,24,2,5,1215.592,2.4808,0.1,138.9248,True,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,False,Ben Ferrer,Home Office,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,OFF-AP-10000828,361.96,2,0.0,101.3488,2014,12,24,2,5,723.92,50.6744,0.28,361.96,True,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,False,Ben Ferrer,Home Office,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-AC-10004708,62.85,3,0.0,13.1985,2014,12,24,2,5,188.55,4.3995,0.21,62.85,True,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,False,Ben Ferrer,Home Office,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485,2014,12,24,2,5,2455.1279999999997,17.0495,0.0625,654.7008000000001,True,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,False,Ben Ferrer,Home Office,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485,2014,12,24,2,5,2455.1279999999997,17.0495,0.0625,654.7008000000001,True,Technology,Phones,Plantronics Voyager Pro Legend,False,Ben Ferrer,Home Office,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,OFF-ST-10002301,20.34,1,0.0,0.2034,2014,12,24,2,5,20.34,0.2034,0.01,20.34,True,Office Supplies,Storage,Tennsco Commercial Shelving,False,Ben Ferrer,Home Office,United States
US-2014-138247,2014-12-24,2014-12-29,Standard Class,BF-11170,FUR-FU-10002554,23.99,1,0.0,5.5177,2014,12,24,2,5,23.99,5.5177,0.23,23.99,True,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",False,Ben Ferrer,Home Office,United States
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,FUR-FU-10001085,37.3,2,0.0,17.158,2016,11,10,3,4,74.6,8.579,0.4600000000000001,37.3,True,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,False,Kalyca Meade,Corporate,United States
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,OFF-BI-10001597,81.96,2,0.0,39.3408,2016,11,10,3,4,163.92,19.6704,0.48000000000000004,81.96,True,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",False,Kalyca Meade,Corporate,United States
CA-2016-118969,2016-10-02,2016-10-03,First Class,LP-17095,OFF-BI-10002429,54.792,6,0.7,-40.1808,2016,10,2,6,1,328.752,-6.6968,-0.7333333333333333,16.437600000000003,True,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",False,Liz Preis,Consumer,United States
CA-2016-145240,2016-09-06,2016-09-08,First Class,BG-11740,OFF-ST-10001590,10.784,1,0.2,0.8088,2016,9,6,1,2,10.784,0.8088,0.075,8.6272,True,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",False,Bruce Geld,Consumer,United States
US-2017-111920,2017-10-22,2017-10-26,Standard Class,PS-18970,OFF-AR-10003179,36.44,4,0.0,12.0252,2017,10,22,6,4,145.76,3.0063,0.33,36.44,True,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,False,Paul Stevenson,Home Office,United States
US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,OFF-PA-10000807,21.4,5,0.0,10.058,2016,9,15,3,5,107.0,2.0116,0.47000000000000003,21.4,False,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",False,Rob Beeghly,Consumer,United States
US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,OFF-BI-10002103,48.664,7,0.2,15.8158,2016,9,15,3,5,340.648,2.2594,0.32499999999999996,38.931200000000004,False,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",False,Rob Beeghly,Consumer,United States
CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,OFF-AR-10004441,16.56,4,0.0,6.9552,2016,9,25,6,6,66.24,1.7388,0.42,16.56,True,Office Supplies,Art,BIC Brite Liner Highlighters,False,Julia West,Consumer,United States
CA-2017-107167,2017-06-10,2017-06-14,Standard Class,ND-18460,OFF-ST-10003805,1347.52,8,0.2,84.22,2017,6,10,5,4,10780.16,10.5275,0.0625,1078.016,True,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",False,Neil Ducich,Corporate,United States
CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,TEC-AC-10001284,62.31,3,0.0,22.4316,2014,2,20,3,6,186.93,7.4772,0.36,62.31,True,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,False,Linda Cazamias,Corporate,United States
CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,FUR-FU-10000221,20.32,4,0.0,6.9088,2014,2,20,3,6,81.28,1.7272,0.34,20.32,True,Furniture,Furnishings,"Master Caster Door Stop, Brown",False,Linda Cazamias,Corporate,United States
CA-2017-105445,2017-02-20,2017-02-25,Second Class,BP-11095,OFF-FA-10001229,9.432,3,0.2,3.0654,2017,2,20,0,5,28.296,1.0218,0.32499999999999996,7.5456,True,Office Supplies,Fasteners,Staples,False,Bart Pistole,Corporate,United States
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,OFF-LA-10001569,34.86,7,0.0,16.0356,2014,11,2,6,4,244.01999999999998,2.2908,0.45999999999999996,34.86,True,Office Supplies,Labels,Avery 499,False,Roger Demir,Consumer,United States
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,FUR-FU-10004018,89.34,6,0.0,24.1218,2014,11,2,6,4,536.04,4.0203,0.27,89.34,True,Furniture,Furnishings,Tensor Computer Mounted Lamp,False,Roger Demir,Consumer,United States
CA-2017-152856,2017-09-08,2017-09-10,Second Class,RS-19765,TEC-AC-10004864,116.832,4,0.2,33.5892,2017,9,8,4,2,467.328,8.3973,0.2875,93.4656,True,Technology,Accessories,Memorex Micro Travel Drive 32 GB,False,Roland Schwarz,Corporate,United States
CA-2016-134691,2016-11-14,2016-11-18,Standard Class,KC-16540,OFF-BI-10002393,2.296,2,0.8,-3.9032,2016,11,14,0,4,4.592,-1.9516,-1.7000000000000002,0.4591999999999999,True,Office Supplies,Binders,Binder Posts,False,Kelly Collister,Consumer,United States
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,FUR-CH-10002335,408.006,2,0.1,72.5344,2016,11,14,0,3,816.012,36.2672,0.1777777777777778,367.2054,True,Furniture,Chairs,Hon GuestStacker Chair,False,Maria Bertelson,Consumer,United States
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,OFF-ST-10001590,40.44,3,0.0,10.5144,2016,11,14,0,3,121.32,3.5048,0.26,40.44,True,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",False,Maria Bertelson,Consumer,United States
CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,FUR-CH-10002774,122.352,3,0.2,13.7646,2014,10,10,4,0,367.05600000000004,4.5882,0.11249999999999999,97.8816,True,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",False,Tanja Norvell,Home Office,United States
CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,OFF-EN-10001219,15.28,2,0.0,7.4872,2014,10,10,4,0,30.56,3.7436,0.49,15.28,True,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",False,Tanja Norvell,Home Office,United States
CA-2015-163104,2015-03-19,2015-03-26,Standard Class,MC-18130,OFF-PA-10001947,11.96,2,0.0,5.8604,2015,3,19,3,7,23.92,2.9302,0.49,11.96,True,Office Supplies,Paper,Xerox 1974,False,Mike Caudle,Corporate,United States
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,FUR-FU-10003142,15.84,3,0.0,4.9104,2017,7,8,5,4,47.519999999999996,1.6368,0.31,15.84,False,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",False,Vicky Freymann,Home Office,United States
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,OFF-BI-10001543,86.376,3,0.2,30.2316,2017,7,8,5,4,259.12800000000004,10.0772,0.35,69.1008,False,Office Supplies,Binders,GBC VeloBinder Manual Binding System,False,Vicky Freymann,Home Office,United States
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,OFF-AR-10003560,18.24,3,0.0,6.2016,2017,7,8,5,4,54.72,2.0672,0.34,18.24,False,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,False,Vicky Freymann,Home Office,United States
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,OFF-AR-10004757,13.12,4,0.0,4.3296,2017,7,8,5,4,52.48,1.0824,0.33,13.12,False,Office Supplies,Art,Crayola Colored Pencils,False,Vicky Freymann,Home Office,United States
US-2017-132206,2017-06-16,2017-06-21,Standard Class,MK-17905,OFF-BI-10000756,5.936,7,0.8,-8.904,2017,6,16,4,5,41.552,-1.272,-1.5,1.1871999999999998,True,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,False,Michael Kennedy,Corporate,United States
CA-2017-113474,2017-03-30,2017-03-31,First Class,TM-21490,OFF-EN-10004206,325.86,2,0.0,149.8956,2017,3,30,3,1,651.72,74.9478,0.45999999999999996,325.86,True,Office Supplies,Envelopes,Multimedia Mailers,False,Tony Molinari,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,FUR-CH-10004477,383.607,9,0.3,-5.4801,2015,7,12,6,5,3452.463,-0.6089,-0.014285714285714285,268.5249,True,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",False,Rob Lucas,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,TEC-PH-10003505,148.48,2,0.2,16.704,2015,7,12,6,5,296.96,8.352,0.11250000000000002,118.78399999999999,True,Technology,Phones,Geemarc AmpliPOWER60,False,Rob Lucas,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,TEC-PH-10000526,537.544,7,0.2,53.7544,2015,7,12,6,5,3762.808,7.6792,0.09999999999999999,430.03520000000003,True,Technology,Phones,Vtech CS6719,False,Rob Lucas,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,OFF-BI-10003314,1.928,2,0.8,-2.9884,2015,7,12,6,5,3.856,-1.4942,-1.55,0.3855999999999999,True,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,False,Rob Lucas,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,OFF-AR-10003190,6.912,3,0.2,0.6912,2015,7,12,6,5,20.736,0.23040000000000002,0.1,5.5296,True,Office Supplies,Art,Newell 32,False,Rob Lucas,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,FUR-FU-10001861,7.76,1,0.6,-2.134,2015,7,12,6,5,7.76,-2.134,-0.27499999999999997,3.104,True,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",False,Rob Lucas,Consumer,United States
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,TEC-PH-10003963,659.168,4,0.2,49.4376,2015,7,12,6,5,2636.672,12.3594,0.07500000000000001,527.3344000000001,True,Technology,Phones,GE 2-Jack Phone Line Splitter,False,Rob Lucas,Consumer,United States
US-2017-107636,2017-04-30,2017-05-02,First Class,NM-18520,OFF-LA-10003388,5.76,2,0.0,2.8224,2017,4,30,6,2,11.52,1.4112,0.49000000000000005,5.76,True,Office Supplies,Labels,Avery 5,False,Neoma Murray,Consumer,United States
